commit_id,author_exprience,from_mozilla,messages,changed_files,churn,LOC,avg_cyclomatic,cnt_func,maxnesting,ratio_comment,page_rank,betweenness,closeness,indegree,outdegree,reviewed,crashed
35fec83dd2c5,85,False,8,2,153,10681.0,5.5,238.5,8.5,0.28,6.91,573492.49,3.33,33.0,161.0,False,False
3e80559aea9e,58,False,24,1,4,547.0,4.0,21.0,3.0,0.13,2.59,0.0,3.33,0.0,4.0,False,False
e9f33e85a979,11,False,20,2,6,466.0,6.0,12.5,4.0,0.27,3.04,2149.25,3.33,4.5,24.5,False,False
1db0ecd97b22,91,False,4,1,3,11936.0,6.0,216.0,8.0,0.33,7.56,976204.86,3.33,38.0,174.0,False,False
875064f87aad,45,True,3,1,8,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.91,0.0,0.0,False,False
31f62812961b,46,True,21,1,8,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.91,0.0,0.0,False,False
cf7c0f378068,154,False,12,1,41,1860.0,0.0,0.0,0.0,0.0,2.91,0.0,3.33,6.0,0.0,False,False
185144a15419,47,True,3,1,16,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.91,0.0,0.0,False,False
01f4b785c886,48,True,27,1,16,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.91,0.0,0.0,False,False
4cb4dc394060,23,False,7,6,68,413.5,1.5,12.5,2.5,0.8,3.6,51.48,3.33,13.5,30.0,False,False
e1f8b9ef39a1,142,True,30,3,212,9741.5,2.0,339.0,3.5,4.62,2.59,0.0,0.91,0.0,0.0,False,False
3862a7e48e79,316,True,7,7,184,5046.5,6.5,102.5,6.5,0.3,2.59,0.0,0.91,0.0,0.0,False,False
c4ca7968793d,143,True,18,1,10,17588.0,3.0,677.0,7.0,0.23,2.59,0.0,0.91,0.0,0.0,False,False
ede43014b6c4,243,False,14,1,78,7040.0,6.0,169.0,8.0,0.24,2.59,0.0,0.91,0.0,0.0,False,False
04d6f128da25,216,False,6,3,36,2288.0,3.0,66.0,3.0,0.15,4.69,10379.76,3.33,10.0,48.0,False,False
6e0620377c26,211,False,11,1,53,3004.0,9.0,60.0,6.0,0.15,4.0,6565.36,3.33,6.0,52.0,False,False
a59a5f030021,212,False,22,1,100,302.0,12.0,7.0,3.0,0.56,2.97,720.65,3.33,4.0,23.0,False,False
5a63989cada8,217,False,12,1,2,3469.0,3.0,66.0,4.0,0.15,4.69,10379.76,3.33,10.0,48.0,False,False
1f0c4d73acda,317,True,8,1,35,5829.0,5.0,130.0,6.0,0.07,2.88,203487.86,3.33,1.0,53.0,False,False
e0b4bf47c653,245,False,44,2,76,3841.5,3.5,222.0,4.0,0.13,47.03,351464.41,2.12,137.0,35.0,False,False
ce80437ab5bb,969,False,14,1,4,3255.0,14.0,24.0,6.0,0.26,5.63,75751.58,3.33,3.0,3.0,False,False
f986bfa5844a,41,True,9,1,3,122.0,0.0,0.0,0.0,3.48,2.59,0.0,0.91,0.0,0.0,False,False
f88d2f4cedc1,166,True,11,1,13,2443.0,1.0,187.0,1.0,0.43,8.96,0.0,3.33,11.0,1.0,False,False
26968ecd7e6c,24,False,8,12,330,470.0,3.0,11.5,4.0,0.54,2.71,1.07,3.33,1.5,34.5,False,False
908f0fa9cc06,470,False,4,2,32,913.0,1.5,35.5,2.0,0.86,3.38,2902.12,3.33,4.5,22.0,False,False
ee9b5d13cbaf,204,True,5,7,184,5046.5,6.5,102.5,6.5,0.3,2.59,0.0,0.91,0.0,0.0,False,False
512c359fa6b9,63,True,11,1,4,9293.0,7.0,198.0,7.0,0.33,2.59,0.0,0.91,0.0,0.0,False,False
9d51f2a931f7,431,False,11,2,13,2416.5,3.5,62.0,3.0,1.28,3.27,94746.32,3.33,7.0,74.5,False,False
e8a2b8c6c912,23,False,9,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2ed8973352a8,167,True,3,8,162,2549.0,0.0,0.0,0.0,0.08,2.59,0.0,3.33,0.0,5.0,False,False
8c77f0e9037d,59,False,12,2,10,265.5,0.0,0.0,0.0,0.0,2.59,0.0,0.91,0.0,0.0,False,False
97612cf8b581,137,False,7,1,3,122.0,0.0,0.0,0.0,3.48,2.59,0.0,0.91,0.0,0.0,False,False
8f300ec399cc,218,False,8,2,39,673.5,3.0,34.0,3.5,0.38,3.28,14635.79,3.33,6.0,58.0,False,False
2f4c8116f515,399,False,14,1,5,4319.0,3.0,246.0,6.0,0.15,2.59,0.0,0.91,0.0,0.0,False,False
6d00d56ab3ed,169,True,10,2,8,17588.0,3.0,677.0,7.0,0.23,2.59,0.0,0.91,0.0,0.0,False,True
73c2a104de25,18,False,10,6,318,512.5,1.0,1.5,0.0,0.96,3.04,11174.05,3.33,1.5,5.5,False,False
96a38b690156,3,False,7,22,10363,1002.0,0.0,0.0,0.0,0.0,15.8,160.67,3.33,3.0,8.0,False,False
218b8820a90d,25,False,10,1,56,695.0,4.0,10.0,4.0,0.8,2.59,0.0,3.33,0.0,4.0,False,False
8fb775e0a98a,56,True,12,1,216,3088.0,9.0,112.0,5.0,0.15,3.94,72049.82,3.33,13.0,31.0,False,False
033c21be6f86,8,False,16,1,10,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.91,0.0,0.0,False,False
2a9219de5fbc,214,False,16,1,41,8410.0,4.0,446.0,7.0,0.11,7.13,283740.11,3.33,21.0,173.0,False,True
ba97f3c9d887,234,False,15,1,7,1372.0,10.0,37.0,13.0,0.17,2.59,0.0,3.33,0.0,42.0,False,False
d21bc9fd9a8d,217,False,11,1,21,8410.0,4.0,446.0,7.0,0.11,7.13,283740.11,3.33,21.0,173.0,False,True
5562675eab26,157,False,10,1,14,3770.0,8.0,81.0,6.0,0.3,2.78,1827.76,3.33,2.0,79.0,False,False
62c99b060d18,168,False,15,1,6,9128.0,9.0,180.0,7.0,0.16,4.14,29450.6,3.33,13.0,63.0,True,False
15c10445598c,218,False,15,7,118,1154.0,2.0,42.0,3.0,0.47,5.63,283740.11,3.33,16.0,156.0,False,False
17c42b6b184c,482,False,21,2,24953,64605.0,4.0,728.5,4.5,5.59,14.56,33318.45,3.33,54.0,12.0,False,False
3d1913a88149,171,True,3,1,12,3857.0,0.0,0.0,0.0,10.0,8.96,0.0,3.33,11.0,1.0,True,False
a578f79c7dd2,145,True,14,1,24,7744.0,15.0,105.0,7.0,0.3,2.59,0.0,0.91,0.0,0.0,False,False
3cfce63d2d84,131,False,21,1,9,1036.0,12.0,31.0,7.0,0.11,2.59,0.0,0.91,0.0,0.0,False,False
0e6f4f57a0a1,140,False,7,2,59,1080.0,4.5,31.5,4.0,0.19,18.26,257739.49,2.12,15.5,30.5,False,False
d0fa51f0c1a2,142,False,10,1,12,2933.0,0.0,0.0,0.0,13.67,2.59,0.0,3.33,0.0,6.0,False,False
418e86652d91,143,False,12,1,11,347.0,2.0,11.0,1.0,0.48,42.86,63688.78,3.33,7.0,6.0,False,False
7599965304e6,318,True,11,7,172,5046.5,6.5,102.5,6.5,0.3,2.59,0.0,0.91,0.0,0.0,False,False
d70a30763ffe,146,False,10,1,12,2933.0,0.0,0.0,0.0,13.67,2.59,0.0,3.33,0.0,6.0,False,False
1c02b713e856,147,False,12,1,11,347.0,2.0,11.0,1.0,0.48,42.86,63688.78,3.33,7.0,6.0,False,False
3202d6d22192,276,False,13,22,934,674.0,2.5,21.0,3.5,0.38,3.93,13614.18,3.33,5.5,35.0,False,False
1ef7cbfe3885,28,False,12,1,25,4069.0,7.0,73.0,6.0,0.29,12.45,186874.81,3.33,50.0,64.0,False,False
586f48e28a58,219,False,12,1,2,8410.0,4.0,446.0,7.0,0.11,7.13,283740.11,3.33,21.0,173.0,False,False
bf7016ea5dba,246,False,27,1,22,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.91,0.0,0.0,False,False
b6e7a482da96,713,False,13,1,4,309.0,1.0,9.0,0.0,0.73,5.88,38737.76,3.33,31.0,47.0,False,False
dae78df81792,714,False,12,3,15,1273.0,4.0,54.0,3.0,0.13,6.26,12074.12,3.33,28.0,144.0,False,False
cf068f95e2ab,715,False,7,1,1,459.0,0.0,0.0,0.0,0.0,2.59,0.0,0.91,0.0,0.0,False,False
7edbd161983a,319,True,16,3,17,924.0,3.0,32.0,2.0,0.39,20.12,6512.17,3.33,40.0,37.0,False,False
a5e211d03af1,218,False,13,3,120,129.0,2.0,9.0,1.0,0.62,2.59,0.0,3.33,0.0,8.0,False,False
a2e7574e43ee,219,False,14,1,185,208.0,2.0,12.0,2.0,0.68,2.59,0.0,3.33,0.0,1.0,False,False
91e31581b670,320,True,27,4,32,7040.0,3.0,169.0,7.0,0.24,2.59,0.0,0.91,0.0,0.0,False,False
69409debef05,337,False,6,19,343,1993.0,4.0,82.5,6.0,0.21,3.59,23450.85,3.33,11.0,60.0,False,False
87db4489e1d7,428,False,9,6,54,658.5,3.0,7.0,1.5,0.18,3.96,383.43,3.33,5.0,12.0,False,False
938600f64c10,34,False,10,4,14,2782.5,0.0,0.0,0.0,5.33,3.48,11174.05,3.33,3.0,5.0,False,False
70854fa518da,149,True,11,10,5114,235.5,1.0,5.5,0.5,0.71,4.02,0.0,3.33,2.0,3.0,False,False
8d23bc013df6,63,False,14,1,10,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.91,0.0,0.0,False,False
a80ceb157886,64,False,7,1,9,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.91,0.0,0.0,False,False
6035f8ed96b4,430,False,9,1,53,4102.0,4.0,166.0,5.0,0.18,2.6,780.87,3.33,1.0,80.0,False,False
20f8d9eb6742,429,False,19,1,36,4102.0,4.0,166.0,5.0,0.18,2.6,780.87,3.33,1.0,80.0,False,False
6dc53634551f,433,False,15,2,54,4644.0,2.0,127.0,3.5,0.15,15.93,25727.78,3.33,6.0,53.0,False,False
04b26fd7d5b7,434,False,9,1,17,7001.0,4.0,178.0,6.0,0.17,3.88,392987.93,3.33,8.0,113.0,False,False
3ec4205e16df,432,False,14,1,38,4069.0,7.0,73.0,6.0,0.29,12.45,186874.81,3.33,50.0,64.0,False,False
0d45d3246287,435,False,9,4,37,651.0,3.5,22.5,3.0,0.2,28.51,56744.32,3.33,15.5,10.0,False,False
7c8a38916206,437,False,5,1,2,2617.0,3.0,134.0,5.0,0.19,3.52,4936.46,3.33,10.0,74.0,False,False
4d8f9b142957,439,False,8,5,90,1154.0,2.0,43.0,3.0,0.45,5.63,444418.11,3.33,16.0,110.0,False,False
981eb360a6cb,404,False,6,1,7,9864.0,11.0,157.0,6.0,0.31,2.59,0.0,0.91,0.0,0.0,False,False
6eeab16a494e,19,False,7,3,120,2443.0,1.0,15.0,1.0,0.67,8.96,0.0,3.33,11.0,1.0,False,False
bb06ca4ba19d,20,False,9,1,1,3857.0,0.0,0.0,0.0,10.0,8.96,0.0,3.33,11.0,1.0,False,False
ad40bcea2f5a,248,False,11,1,5,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.91,0.0,0.0,False,False
404c6c7b32c3,158,True,10,2,27,10468.0,2.0,460.0,4.5,0.33,2.59,0.0,0.91,0.0,0.0,False,False
96dc5a825df7,251,False,10,1,4,7744.0,15.0,105.0,7.0,0.3,2.59,0.0,0.91,0.0,0.0,False,False
d22694ba13c9,169,False,6,1,45,660.0,2.0,52.0,3.0,0.18,4.31,4036.77,3.33,18.0,43.0,False,False
6ce98ed11af8,1,False,13,2,12,1801.0,3.5,77.0,5.0,0.22,3.43,2507.27,3.33,4.5,37.5,True,False
1abd7034f2c2,449,False,12,19,69075,2933.0,0.0,0.0,0.0,13.67,2.59,0.0,0.91,0.0,0.0,False,False
7667bfe1620c,21,False,7,1,24,3857.0,0.0,0.0,0.0,10.0,8.96,0.0,3.33,11.0,1.0,False,False
1b205e684e06,49,True,8,113,61812,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.91,0.0,0.0,False,False
2de1596d8413,50,True,9,1,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2fd767b696f8,22,False,14,1,2,2928.0,0.0,0.0,0.0,0.0,2.59,0.0,3.33,0.0,5.0,False,False
1a3d81ba980a,170,False,9,1,9,230.0,2.0,13.0,3.0,0.36,2.63,6762.23,3.33,1.0,23.0,False,False
e7633625eabd,325,False,15,2,20,1170.0,4.0,24.5,3.5,0.64,2.64,0.0,3.33,1.0,48.0,False,False
ed1e9fa499b5,212,True,8,2,405,606.0,8.5,18.0,5.0,0.98,3.17,1031.95,3.33,7.0,41.0,False,False
500e3dbc7d35,132,False,9,1,4,5718.0,4.0,280.0,7.0,0.12,28.56,708136.81,3.33,186.0,115.0,False,False
b919e8a48890,133,False,14,1,3,9426.0,5.0,261.0,9.0,0.23,6.26,170780.11,3.33,28.0,148.0,False,False
52f371d2e194,170,True,4,1,4,17588.0,3.0,677.0,7.0,0.23,2.59,0.0,0.91,0.0,0.0,True,False
1f9ae6f1f9c5,277,False,13,2,114,1105.0,2.0,37.0,2.5,0.59,3.12,117786.83,3.33,2.0,47.0,False,True
256c51e15d67,221,False,15,1,4,459.0,0.0,0.0,0.0,0.0,2.59,0.0,0.91,0.0,0.0,False,False
5d89972b2ca0,477,False,13,1,24,3438.0,4.0,148.0,5.0,0.05,54.44,113488.65,3.33,31.0,14.0,False,False
a970bbfb56f7,52,False,16,2,26,158.5,1.0,4.5,0.0,1.4,3.33,301.84,3.33,2.5,6.0,False,False
7bc530c38a51,220,False,8,2,13,398.5,2.5,16.0,2.5,0.61,2.66,166.13,3.33,2.0,67.0,True,False
6fe705fc4a2c,221,False,11,1,6,1044.0,6.0,18.0,6.0,0.5,2.86,21.29,3.33,4.0,34.0,False,False
8a19567a3633,259,False,7,1,28,5549.0,24.0,51.0,10.0,0.21,2.59,0.0,0.91,0.0,0.0,False,False
b76ad6cdd76e,71,False,14,1,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
0124df25702b,205,False,10,2,10,967.0,2.5,53.5,1.5,0.55,71.82,6437.51,2.12,266.0,4.0,True,False
db9dd27917cd,1041,False,16,1,4,89.0,1.0,5.0,1.0,1.27,22.9,264413.12,3.33,102.0,54.0,False,False
e3dd7678ff3f,1,False,11,1,4,9426.0,5.0,261.0,9.0,0.23,6.26,170780.11,3.33,28.0,148.0,False,False
2ec1983f96c6,1,False,6,3,6,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.91,0.0,0.0,True,False
165a48c9ea89,371,False,8,3,1711,1754.0,2.0,101.0,4.0,0.15,2.59,0.0,0.91,0.0,0.0,False,False
ef065d84aaa4,26,False,11,10,1761,1512.5,3.0,38.5,4.5,0.24,7.13,7098.18,3.33,19.5,46.0,False,False
10dc623ee90f,450,False,1,1,64108,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.91,0.0,0.0,False,False
8caf58f301b2,1,False,9,4,278,1773.5,4.5,54.0,2.5,0.75,2.76,364.21,3.33,2.0,37.0,False,False
de866a68e0c6,512,True,1,4,278,1773.5,4.5,54.0,2.5,0.75,2.76,364.21,3.33,2.0,37.0,False,False
6c1cd8a81f95,64,True,10,1,2,205.0,2.0,10.0,1.0,0.49,3.3,90.77,3.33,3.0,6.0,False,False
e37603601684,65,True,8,1,10,2751.0,5.0,95.0,4.0,0.08,4.21,26681.6,3.33,14.0,69.0,False,False
f5fca857c581,15,False,16,1,6,205.0,2.0,10.0,1.0,0.49,3.3,90.77,3.33,3.0,6.0,False,False
f1bf879c9c2d,4,False,2,12,701,952.0,5.0,31.0,3.5,0.33,3.37,11558.17,3.33,7.0,54.0,False,False
afa33a4e60b1,142,False,13,1,5,599.0,5.0,23.0,7.0,0.22,2.7,0.0,3.33,1.0,21.0,False,False
39b798ba2e86,321,True,10,1,3,1754.0,3.0,101.0,4.0,0.15,2.59,0.0,0.91,0.0,0.0,False,False
b94cf8147ccd,14,False,13,2,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
0bb9de9f2dd9,66,True,12,1,1,1748.0,2.0,67.0,3.0,0.09,4.09,5804.24,3.33,8.0,44.0,False,False
f3f4c57e8262,479,False,32,2,43,1317.5,2.5,20.0,2.5,0.1,2.59,0.0,0.91,0.0,0.0,True,False
7c3acd608d3b,405,False,7,1,2,1506.0,5.0,32.0,5.0,0.39,20.12,6512.17,3.33,40.0,37.0,False,False
843fd8228ab8,62,True,8,1,24,1805.0,5.0,58.0,7.0,0.19,13.18,316460.8,3.33,28.0,70.0,False,False
6a13910dde03,51,False,4,1,33,2251.0,7.0,75.0,9.0,0.23,3.74,28440.35,3.33,15.0,42.0,False,False
6fe511bc5001,52,False,11,2,258,4071.0,4.0,78.0,5.0,0.67,5.97,45284.2,3.33,31.0,81.0,False,False
f98a151769d7,481,False,32,2,188,1637.0,4.5,31.5,4.5,0.29,2.59,0.0,0.91,0.0,0.0,False,False
606c6a340c3f,217,False,13,1,2,3903.0,17.0,50.0,6.0,0.01,3.94,12188.62,3.33,14.0,32.0,False,False
56cdca9fe3d8,172,True,3,6,142,2454.5,0.5,1.0,0.0,0.8,2.59,0.0,3.33,0.0,1.0,True,True
5df38aea4ff0,150,True,11,10,5114,235.5,1.0,5.5,0.5,0.71,4.02,0.0,3.33,2.0,3.0,False,False
b212265e1df9,322,True,10,1,4,17588.0,3.0,677.0,7.0,0.23,2.59,0.0,0.91,0.0,0.0,False,False
807704631bdd,406,False,48,1,4,7744.0,15.0,105.0,7.0,0.3,2.59,0.0,0.91,0.0,0.0,False,False
fea4da580994,388,False,14,12,123,2454.5,1.0,1.5,0.0,0.55,2.59,0.0,3.33,0.0,5.0,False,False
50524175b04b,389,False,48,12,123,2454.5,1.0,1.5,0.0,0.55,2.59,0.0,3.33,0.0,5.0,False,False
8551655e7bac,278,False,5,33,513,552.0,3.0,23.0,3.0,0.4,3.23,16216.69,3.33,5.0,34.0,False,False
a87c38ac0597,223,False,4,2,23,158.5,2.0,9.5,1.5,0.07,2.95,0.0,3.33,1.0,7.0,False,False
5468db693bfc,224,False,27,3,202,116.0,1.0,9.0,1.0,0.19,2.59,0.0,0.91,0.0,0.0,False,False
ea2bc4204d83,225,False,8,1,11,572.0,2.0,33.0,2.0,0.26,2.96,558.35,3.33,1.0,11.0,False,False
18500ec42c6f,226,False,16,2,29,2389.0,4.0,62.5,3.5,0.27,3.79,189369.2,3.33,11.0,96.0,True,False
68c27494dc5c,227,False,13,1,1,4412.0,6.0,122.0,6.0,0.18,3.79,189369.2,3.33,11.0,96.0,False,False
d52fb4c91f3f,228,False,11,1,2,202.0,1.0,6.0,0.0,0.71,2.96,558.35,3.33,1.0,11.0,False,False
6ca5aac8eabf,280,False,9,1,2,438.0,2.0,49.0,3.0,0.3,2.83,15621.15,3.33,2.0,31.0,False,False
263ab164ef4b,720,False,11,1,93,1034.0,4.0,38.0,5.0,0.37,3.31,19630.48,3.33,4.0,38.0,False,True
16e05af6610d,721,False,10,1,54,3463.0,2.0,137.0,5.0,0.19,33.07,45718.62,3.33,13.0,35.0,True,False
5fe8a6fe07c4,36,False,17,7,45,2214.0,0.0,0.0,0.0,0.0,2.59,0.0,3.33,0.0,5.0,False,False
e63c419af667,51,True,23,1,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
21362ffb3b04,52,True,15,2,492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
3d8d388c968b,446,False,9,2,310,2642.5,5.5,60.5,5.5,0.46,4.19,70233.86,3.33,16.0,90.0,False,False
7448e55631cf,447,False,23,3,43,1838.0,1.0,89.0,1.0,0.47,7.13,283740.11,3.33,21.0,173.0,False,False
a66a31bd68a9,449,False,8,5,135,3576.0,6.0,106.0,7.0,0.13,3.14,61275.25,3.33,9.0,90.0,False,False
4fb067ad0ae4,463,False,12,3,20,1880.0,6.0,49.0,6.0,0.29,3.54,35435.41,3.33,13.0,64.0,False,False
b53b126bd64c,464,False,7,2,53,765.0,3.5,25.0,5.5,0.7,3.64,34979.22,3.33,16.0,49.0,False,False
49d5090912a4,465,False,11,2,238,5368.5,3.0,149.5,5.0,1.02,28.76,372272.98,3.33,158.5,90.5,False,False
fada8c5cef07,470,False,10,3,103,1815.0,2.5,72.0,2.5,0.55,3.18,92.61,3.33,11.0,7.0,False,False
d00058e431d3,469,False,14,4,53,3416.0,4.0,120.0,6.0,0.27,16.77,415572.84,3.33,100.0,91.0,False,False
4384150589e0,473,False,8,9,137,1613.0,4.0,56.0,4.0,0.33,11.49,22275.75,3.33,94.0,52.0,False,False
17131f693e28,472,False,16,2,112,2151.0,2.5,107.0,4.0,0.28,2.69,3985.82,3.33,3.0,80.0,False,False
8544017aa583,476,False,46,2,49,2713.0,4.5,102.0,5.0,0.24,3.02,3669.82,3.33,3.5,62.0,False,False
9584d6bce9c1,475,False,22,2,27,4279.5,3.0,150.0,3.5,0.73,38.93,1698281.39,3.33,294.5,108.5,False,False
2f7d76044ee8,474,False,7,10,1167,1381.0,2.0,17.0,1.0,0.48,3.13,2914.47,3.33,4.0,44.0,False,False
47cd92d616d7,477,False,7,1,13,8515.0,4.0,243.0,9.0,0.23,30.21,416033.78,3.33,203.0,108.0,False,False
e0fae6222746,76,True,20,7,829,141.5,2.0,1.5,1.0,0.55,6.46,34.89,3.33,5.0,2.0,False,False
a43e2f7eda8f,24,False,11,1,11,111.0,0.0,0.0,0.0,3.08,2.59,0.0,3.33,0.0,2.0,False,False
2a801a88b53b,13,False,12,2,332,165.5,3.5,7.0,3.0,0.85,2.97,330.52,3.33,1.0,4.0,False,False
567a4da0a3fc,14,False,10,2,306,528.0,3.0,12.0,2.0,1.19,3.37,2440.7,3.33,8.0,34.0,False,False
f361c7470c3a,223,False,10,2,135,1362.5,2.5,48.5,2.5,0.95,3.32,2740.54,3.33,7.0,43.0,False,False
05710a54577c,17,False,18,13,1875,328.0,2.0,15.0,2.0,0.36,3.33,962.73,3.33,7.0,15.0,False,True
192adf25beb3,16,False,9,3,411,138.0,1.0,1.0,0.0,2.19,3.37,2440.7,3.33,8.0,34.0,False,False
6955702f91ac,15,False,12,13,1090,353.0,2.0,21.0,2.0,0.73,3.67,962.73,3.33,7.0,35.0,False,False
2030568e5f9a,230,False,28,1,1,128.0,5.0,3.0,4.0,0.56,2.59,0.0,3.33,0.0,4.0,False,False
7e97411abe1e,26,False,4,1,8,1459.0,0.0,0.0,0.0,0.0,2.59,0.0,3.33,0.0,5.0,False,False
582494927009,255,False,23,5,24,2013.0,5.0,39.0,6.0,0.28,2.91,34602.45,3.33,3.0,56.0,False,False
832fb29e91dd,229,False,9,10,1024,199.0,1.5,3.0,0.5,0.6,3.63,0.0,3.33,2.0,3.0,False,False
854866e02b61,230,False,12,6,285,597.0,2.0,3.5,2.0,1.14,4.97,5473.3,3.33,2.5,6.0,False,True
d6bfc339e6e8,221,False,15,3,72,1285.0,5.0,42.0,6.0,0.24,3.03,38444.57,3.33,6.0,46.0,False,False
76bd5fa371de,231,False,6,1,24,2176.0,5.0,40.0,5.0,0.21,2.59,0.0,0.91,0.0,0.0,False,False
2332266baf4d,239,False,11,1,140,3136.0,5.0,82.0,4.0,0.36,21.23,102765.98,3.33,35.0,29.0,False,False
4b725bb53baa,60,True,12,1,140,3136.0,5.0,82.0,4.0,0.36,21.23,102765.98,3.33,35.0,29.0,False,False
244da611e0f5,222,False,11,4,64,448.5,2.5,10.0,1.5,0.39,4.25,5567.44,3.33,7.0,32.5,True,False
8c002da7e8cf,232,False,21,2,4,324.5,1.0,0.5,0.5,3.5,9.19,6748.13,3.33,28.0,6.0,False,False
0b60cf139fdc,63,True,7,1,32,926.0,6.0,5.0,5.0,0.14,4.63,38.39,3.33,8.0,7.0,False,False
0e535da124bf,231,False,17,1,4,323.0,3.0,3.0,3.0,2.45,2.59,0.0,0.91,0.0,0.0,False,False
5ac0897daffa,232,False,27,3,30,561.0,2.0,34.0,3.0,0.2,3.15,1440.95,3.33,5.0,43.0,False,False
ef2195ab9aba,19,False,9,1,292,2115.0,4.0,92.0,4.0,0.24,3.32,2740.54,3.33,7.0,43.0,False,False
b036d913b0bd,281,False,11,5,246,731.0,3.0,26.0,4.0,0.15,16.79,90654.93,3.33,43.0,48.0,False,False
b20eadfc68e0,282,False,8,1,12,1822.0,4.0,74.0,5.0,0.17,3.12,117786.83,3.33,2.0,47.0,True,False
a3af8424d938,478,False,10,1,38,3519.0,4.0,135.0,5.0,0.23,2.69,3985.82,3.33,3.0,80.0,False,False
75bf0842156c,12,False,9,1,38,3519.0,4.0,135.0,5.0,0.23,2.69,3985.82,3.33,3.0,80.0,False,False
c7ff4d4a71a2,66,False,7,1,71,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.91,0.0,0.0,True,False
6e638c0eedf7,482,False,10,3,25,629.0,2.0,15.0,3.0,0.38,2.59,0.0,0.91,0.0,0.0,False,True
942185a89154,339,False,11,1,49,9426.0,5.0,261.0,9.0,0.23,6.26,170780.11,3.33,28.0,148.0,False,False
8d24f6a1863c,171,False,11,2,25,1093.5,3.0,56.0,4.0,0.14,6.63,153186.06,3.33,38.0,62.0,True,False
7963a18d3373,1042,False,27,1,17,254.0,3.0,17.0,3.0,0.31,2.59,0.0,3.33,0.0,22.0,False,False
710cca46f64d,1043,False,32,1,85,1801.0,4.0,103.0,5.0,0.16,7.71,94699.61,3.33,34.0,64.0,False,False
a4c65dcecdf6,1044,False,5,1,35,4697.0,6.0,137.0,8.0,0.28,2.69,34602.45,3.33,3.0,114.0,True,False
943e71cef132,134,False,10,2,22,3095.5,4.0,109.0,5.0,0.36,5.96,108572.91,3.33,29.0,69.0,False,False
9c10583d0b66,432,False,8,3,108,2048.0,5.0,65.0,4.0,0.2,2.75,123.44,3.33,3.0,53.0,False,False
a6ce37b09cf5,2,True,8,10,3163,817.5,1.5,34.0,2.0,0.29,2.74,791.23,3.33,2.5,24.5,False,False
b5fe3850f255,390,False,5,11,111,2443.0,1.0,1.0,0.0,0.67,2.59,0.0,3.33,0.0,5.0,False,False
0177f1bb7197,247,False,15,7,219,456.0,4.0,31.0,4.0,0.21,3.23,36609.19,3.33,11.0,71.0,False,False
abfac14c4041,246,False,13,1,5,11025.0,6.0,423.0,6.0,0.18,5.63,464192.58,3.33,16.0,156.0,False,False
c554301399ee,245,False,15,8,284,3780.0,4.0,185.5,5.5,0.15,5.67,240759.05,3.33,18.5,121.0,False,False
fe544e3dfb7c,248,False,11,1,12,10782.0,7.0,225.0,6.0,0.11,5.67,219830.87,3.33,39.0,127.0,False,False
cce1eef99687,244,False,13,2,7,3149.0,2.5,263.0,6.0,0.22,2.59,0.0,0.91,0.0,0.0,False,False
854dd6cb10c5,250,False,14,1,2,150.0,2.0,8.0,2.0,0.78,2.59,0.0,3.33,0.0,22.0,True,False
be2e27cd572e,233,False,10,2,133,149.0,1.0,7.0,0.5,1.48,3.69,5.5,3.33,6.0,2.0,False,False
ad6b1de0470c,234,False,4,1,6,629.0,2.0,15.0,3.0,0.38,7.36,10946.6,3.33,5.0,43.0,False,False
19e5fc57cd35,207,True,11,1,5,1506.0,5.0,32.0,5.0,0.39,20.12,6512.17,3.33,40.0,37.0,False,False
a130fa4532ee,148,False,12,2,5,681.0,4.0,27.0,4.0,0.25,4.9,1930.56,2.12,3.5,3.0,False,False
876262d3038b,149,False,16,1,6,459.0,0.0,0.0,0.0,0.0,2.59,0.0,0.91,0.0,0.0,True,False
8f38c5ae4aab,150,False,18,2,29,265.5,0.0,0.0,0.0,0.0,2.59,0.0,0.91,0.0,0.0,True,False
0055b66de683,177,False,13,1,62,345.0,1.0,12.0,0.0,0.39,2.59,0.0,3.33,0.0,16.0,False,False
